monster_id,monster_name,drop_kind,item_id,item_name,item_category,item_type,item_level,probability,probability_text,condition,item_url,item_image_url
751,Koalak Indigo,conditioned,8499,Viande de Koalak,ressources,,60,74.0,70 - 74 %,Cette viande peut être récoltée par les Chasseurs de niveau 90 et plus,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/8499-viande-koalak,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/63376.w48h48.png
751,Koalak Indigo,conditioned,7037,Canne de Mamie Bonbon,armes,,98,0.07,0.07 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/armes/7037-canne-mamie-bonbon,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/4048.w48h48.png
751,Koalak Indigo,conditioned,1734,Cerise,ressources,,1,100.0,100 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/1734-cerise,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/46265.w48h48.png
754,Koalak Reinette,normal,8061,Poils de Koalak Reinette,ressources,,84,15.0,15 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/8061-poils-koalak-reinette,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/54661.w48h48.png
754,Koalak Reinette,normal,7904,Fleur de Kaliptus,ressources,,60,5.0,5 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/7904-fleur-kaliptus,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/35001.w48h48.png
754,Koalak Reinette,normal,7903,Feuille de Kaliptus,ressources,,60,5.0,5 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/7903-feuille-kaliptus,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/36001.w48h48.png
754,Koalak Reinette,normal,1734,Cerise,ressources,,1,20.0,20 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/1734-cerise,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/46265.w48h48.png
754,Koalak Reinette,conditioned,8499,Viande de Koalak,ressources,,60,70.0,70 %,Cette viande peut être récoltée par les Chasseurs de niveau 90 et plus,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/8499-viande-koalak,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/63376.w48h48.png
754,Koalak Reinette,conditioned,2385,La Brouteuse,equipements,,88,0.07,0.07 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/equipements/2385-brouteuse,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/17039.w48h48.png
754,Koalak Reinette,conditioned,1734,Cerise,ressources,,1,100.0,100 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/1734-cerise,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/46265.w48h48.png
744,Koalak Sanguin,normal,13698,Houpette de Koalak Sanguin,ressources,,108,13.0,13 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/13698-houpette-koalak-sanguin,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/54687.w48h48.png
744,Koalak Sanguin,normal,13495,Crâne d'Aventurier,ressources,,114,8.0,8 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/13495-crane-aventurier,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/47031.w48h48.png
744,Koalak Sanguin,normal,7904,Fleur de Kaliptus,ressources,,60,5.0,5 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/7904-fleur-kaliptus,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/35001.w48h48.png
744,Koalak Sanguin,normal,7903,Feuille de Kaliptus,ressources,,60,5.0,5 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/7903-feuille-kaliptus,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/36001.w48h48.png
744,Koalak Sanguin,normal,1734,Cerise,ressources,,1,15.0,15 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/1734-cerise,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/46265.w48h48.png
744,Koalak Sanguin,conditioned,8499,Viande de Koalak,ressources,,60,70.0,70 %,Cette viande peut être récoltée par les Chasseurs de niveau 90 et plus,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/8499-viande-koalak,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/63376.w48h48.png
744,Koalak Sanguin,conditioned,7513,Sandales Titude,equipements,,122,0.05,0.05 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/equipements/7513-sandales-titude,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/11067.w48h48.png
744,Koalak Sanguin,conditioned,1734,Cerise,ressources,,1,100.0,100 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/1734-cerise,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/46265.w48h48.png
2517,Koalastrof la Naturelle,normal,13731,Pierre Médicinale,ressources,,74,9.0,9 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/13731-pierre-medicinale,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/51496.w48h48.png
2517,Koalastrof la Naturelle,normal,8050,Peau de Koalak Immature,ressources,,64,16.0,16 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/8050-peau-koalak-immature,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/59003.w48h48.png
2517,Koalastrof la Naturelle,normal,7904,Fleur de Kaliptus,ressources,,60,10.0,10 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/7904-fleur-kaliptus,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/35001.w48h48.png
2517,Koalastrof la Naturelle,normal,7903,Feuille de Kaliptus,ressources,,60,10.0,10 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/7903-feuille-kaliptus,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/36001.w48h48.png
2517,Koalastrof la Naturelle,normal,1734,Cerise,ressources,,1,15.0,15 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/1734-cerise,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/46265.w48h48.png
2517,Koalastrof la Naturelle,conditioned,8499,Viande de Koalak,ressources,,60,100.0,100 %,Cette viande peut être récoltée par les Chasseurs de niveau 90 et plus,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/8499-viande-koalak,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/63376.w48h48.png
2517,Koalastrof la Naturelle,conditioned,2615,Hache de Lookabeer,armes,,96,0.07,0.07 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/armes/2615-hache-lookabeer,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/19008.w48h48.png
2517,Koalastrof la Naturelle,conditioned,1734,Cerise,ressources,,1,100.0,100 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/1734-cerise,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/46265.w48h48.png
2519,Koalvissie le Chauve,normal,13698,Houpette de Koalak Sanguin,ressources,,108,13.0,13 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/13698-houpette-koalak-sanguin,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/54687.w48h48.png
2519,Koalvissie le Chauve,normal,13495,Crâne d'Aventurier,ressources,,114,8.0,8 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/13495-crane-aventurier,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/47031.w48h48.png
2519,Koalvissie le Chauve,normal,7904,Fleur de Kaliptus,ressources,,60,7.0,7 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/7904-fleur-kaliptus,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/35001.w48h48.png
2519,Koalvissie le Chauve,normal,7903,Feuille de Kaliptus,ressources,,60,7.0,7 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/7903-feuille-kaliptus,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/36001.w48h48.png
2519,Koalvissie le Chauve,normal,1734,Cerise,ressources,,1,15.0,15 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/1734-cerise,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/46265.w48h48.png
2519,Koalvissie le Chauve,conditioned,8499,Viande de Koalak,ressources,,60,100.0,100 %,Cette viande peut être récoltée par les Chasseurs de niveau 90 et plus,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/8499-viande-koalak,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/63376.w48h48.png
2519,Koalvissie le Chauve,conditioned,7513,Sandales Titude,equipements,,122,0.05,0.05 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/equipements/7513-sandales-titude,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/11067.w48h48.png
2519,Koalvissie le Chauve,conditioned,1734,Cerise,ressources,,1,100.0,100 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/1734-cerise,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/46265.w48h48.png
2513,Koamaembair le Coulant,normal,8060,Poils de Koalak Coco,ressources,,84,15.0,15 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/8060-poils-koalak-coco,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/54662.w48h48.png
2513,Koamaembair le Coulant,normal,7904,Fleur de Kaliptus,ressources,,60,7.0,7 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/7904-fleur-kaliptus,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/35001.w48h48.png
2513,Koamaembair le Coulant,normal,7903,Feuille de Kaliptus,ressources,,60,7.0,7 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/7903-feuille-kaliptus,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/36001.w48h48.png
2513,Koamaembair le Coulant,normal,1734,Cerise,ressources,,1,20.0,20 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/1734-cerise,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/46265.w48h48.png
2513,Koamaembair le Coulant,conditioned,8615,Marteau Mato,armes,,83,0.07,0.07 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/armes/8615-marteau-mato,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/7061.w48h48.png
2513,Koamaembair le Coulant,conditioned,8499,Viande de Koalak,ressources,,60,100.0,100 %,Cette viande peut être récoltée par les Chasseurs de niveau 90 et plus,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/8499-viande-koalak,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/63376.w48h48.png
2513,Koamaembair le Coulant,conditioned,1734,Cerise,ressources,,1,100.0,100 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/1734-cerise,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/46265.w48h48.png
2429,Koamag'oel le Défiguré,normal,8053,Peau de Chevaucheur Koalak,ressources,,108,14.0,14 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/8053-peau-chevaucheur-koalak,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/59006.w48h48.png
2429,Koamag'oel le Défiguré,normal,7904,Fleur de Kaliptus,ressources,,60,10.0,10 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/7904-fleur-kaliptus,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/35001.w48h48.png
2429,Koamag'oel le Défiguré,normal,7903,Feuille de Kaliptus,ressources,,60,10.0,10 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/7903-feuille-kaliptus,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/36001.w48h48.png
2429,Koamag'oel le Défiguré,normal,1734,Cerise,ressources,,1,20.0,20 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/1734-cerise,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/46265.w48h48.png
2429,Koamag'oel le Défiguré,conditioned,8499,Viande de Koalak,ressources,,60,100.0,100 %,Cette viande peut être récoltée par les Chasseurs de niveau 90 et plus,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/8499-viande-koalak,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/63376.w48h48.png
2429,Koamag'oel le Défiguré,conditioned,6995,Cape Houte,equipements,,105,0.06,0.06 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/equipements/6995-cape-houte,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/17081.w48h48.png
2429,Koamag'oel le Défiguré,conditioned,1734,Cerise,ressources,,1,100.0,100 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/1734-cerise,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/46265.w48h48.png
2518,Koarmit la Batracienne,normal,8061,Poils de Koalak Reinette,ressources,,84,10.0,10 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/8061-poils-koalak-reinette,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/54661.w48h48.png
2518,Koarmit la Batracienne,normal,7904,Fleur de Kaliptus,ressources,,60,7.0,7 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/7904-fleur-kaliptus,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/35001.w48h48.png
2518,Koarmit la Batracienne,normal,7903,Feuille de Kaliptus,ressources,,60,7.0,7 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/7903-feuille-kaliptus,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/36001.w48h48.png
2518,Koarmit la Batracienne,normal,1734,Cerise,ressources,,1,20.0,20 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/1734-cerise,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/46265.w48h48.png
2518,Koarmit la Batracienne,conditioned,8499,Viande de Koalak,ressources,,60,100.0,100 %,Cette viande peut être récoltée par les Chasseurs de niveau 90 et plus,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/8499-viande-koalak,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/63376.w48h48.png
2518,Koarmit la Batracienne,conditioned,2385,La Brouteuse,equipements,,88,0.07,0.07 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/equipements/2385-brouteuse,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/17039.w48h48.png
2518,Koarmit la Batracienne,conditioned,1734,Cerise,ressources,,1,100.0,100 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/1734-cerise,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/46265.w48h48.png
2509,Koaskette la Chapelière,normal,8062,Poils de Koalak Indigo,ressources,,84,15.0,15 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/8062-poils-koalak-indigo,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/54659.w48h48.png
2509,Koaskette la Chapelière,normal,7904,Fleur de Kaliptus,ressources,,60,7.0,7 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/7904-fleur-kaliptus,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/35001.w48h48.png
2509,Koaskette la Chapelière,normal,7903,Feuille de Kaliptus,ressources,,60,7.0,7 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/7903-feuille-kaliptus,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/36001.w48h48.png
2509,Koaskette la Chapelière,normal,1734,Cerise,ressources,,1,20.0,20 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/1734-cerise,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/46265.w48h48.png
2509,Koaskette la Chapelière,conditioned,8499,Viande de Koalak,ressources,,60,100.0,100 %,Cette viande peut être récoltée par les Chasseurs de niveau 90 et plus,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/8499-viande-koalak,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/63376.w48h48.png
2509,Koaskette la Chapelière,conditioned,7037,Canne de Mamie Bonbon,armes,,98,0.07,0.07 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/armes/7037-canne-mamie-bonbon,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/4048.w48h48.png
2509,Koaskette la Chapelière,conditioned,1734,Cerise,ressources,,1,100.0,100 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/1734-cerise,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/46265.w48h48.png
2515,Koasossyal le Psychopathe,normal,8085,Poils de Koalak Forestier,ressources,,84,15.0,15 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/8085-poils-koalak-forestier,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/54004.w48h48.png
2515,Koasossyal le Psychopathe,normal,7904,Fleur de Kaliptus,ressources,,60,7.0,7 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/7904-fleur-kaliptus,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/35001.w48h48.png
2515,Koasossyal le Psychopathe,normal,7903,Feuille de Kaliptus,ressources,,60,7.0,7 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/7903-feuille-kaliptus,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/36001.w48h48.png
2515,Koasossyal le Psychopathe,normal,1734,Cerise,ressources,,1,20.0,20 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/1734-cerise,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/46265.w48h48.png
2515,Koasossyal le Psychopathe,conditioned,8499,Viande de Koalak,ressources,,60,100.0,100 %,Cette viande peut être récoltée par les Chasseurs de niveau 90 et plus,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/ressources/8499-viande-koalak,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/63376.w48h48.png
2515,Koasossyal le Psychopathe,conditioned,7118,Anneau K'Tuelle,equipements,,87,0.07,0.07 %,,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/equipements/7118-anneau-k-tuelle,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9094.w48h48.png
