monster_id,monster_slug,name,type,level,pv_min,pv_max,zones,res_neutral_min,res_neutral_max,res_earth_min,res_earth_max,res_fire_min,res_fire_max,res_water_min,res_water_max,res_air_min,res_air_max,image_url,url
3756,krambwork,Krambwork,Baroubworks,142,3000,3300,Avant-poste des Bworks,-9,-5,6,10,36,40,-24,-20,21,25,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3756.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3756-krambwork
836,kramelehon,Kraméléhon,Minos,110,2100,2300,L'île du Minotoror,-30,-26,20,24,10,14,20,24,10,14,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/836.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/836-kramelehon
2521,krapahut-randonneur,Krapahut le Randonneur,Archi-monstres,110,4200,4700,,-20,-16,30,34,20,24,30,34,20,24,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2521.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2521-krapahut-randonneur
2680,kreuvete-bwork-ingenue,Kreuvète la Bwork Ingénue,Bworks,200,7100,8300,,-10,-6,5,13,10,18,-20,-12,5,9,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2680.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2680-kreuvete-bwork-ingenue
2795,krokille,Krokille,Dragoeufs,1,8000,8000,La presqu'île des Dragoeufs | Souterrains des Dragoeufs | Village des Dragoeufs,20,20,20,20,20,20,20,20,20,20,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2795.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2795-krokille
3168,krokille-mer,Krokille de Mer,Monstres de Vulkania,25,15,500,,75,75,75,75,75,75,75,75,75,75,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3168.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3168-krokille-mer
3146,krokille-juvenile-boueuse,Krokille Juvénile Boueuse,Monstres de Vulkania,20,130,400,Forêt d'Etraktopel | Cratère Pillar,0,0,70,90,0,0,0,0,-15,-11,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3146.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3146-krokille-juvenile-boueuse
3144,krokille-juvenile-crue,Krokille Juvénile Crue,Monstres de Vulkania,25,930,930,Cratère Pillar,10,10,10,10,10,10,10,10,10,10,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3144.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3144-krokille-juvenile-crue
3148,krokille-juvenile-humide,Krokille Juvénile Humide,Monstres de Vulkania,20,130,400,Forêt d'Etraktopel | Cratère Pillar,0,0,0,0,-15,-11,70,90,0,0,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3148.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3148-krokille-juvenile-humide
3147,krokille-juvenile-incandescente,Krokille Juvénile Incandescente,Monstres de Vulkania,20,130,400,Forêt d'Etraktopel | Cratère Pillar,0,0,0,0,70,90,-15,-11,0,0,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3147.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3147-krokille-juvenile-incandescente
3145,krokille-juvenile-insipide,Krokille Juvénile Insipide,Monstres de Vulkania,20,130,400,Forêt d'Etraktopel | Cratère Pillar,70,90,0,0,0,0,0,0,0,0,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3145.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3145-krokille-juvenile-insipide
3149,krokille-juvenile-seche,Krokille Juvénile Sèche,Monstres de Vulkania,20,130,400,Forêt d'Etraktopel | Cratère Pillar,0,0,-15,-11,0,0,0,0,70,90,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3149.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3149-krokille-juvenile-seche
3156,krokille-mature-boueuse,Krokille Mature Boueuse,Monstres de Vulkania,100,1800,3100,Forêt des Strates Igraphies | Cratère Nehr,0,0,70,90,0,0,0,0,-15,-11,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3156.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3156-krokille-mature-boueuse
3166,krokille-mature-crue,Krokille Mature Crue,Monstres de Vulkania,125,13000,13000,Cratère Nehr,10,10,10,10,10,10,10,10,10,10,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3166.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3166-krokille-mature-crue
3158,krokille-mature-humide,Krokille Mature Humide,Monstres de Vulkania,100,1800,3100,Forêt des Strates Igraphies | Cratère Nehr,0,0,0,0,-15,-11,70,90,0,0,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3158.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3158-krokille-mature-humide
3157,krokille-mature-incandescente,Krokille Mature Incandescente,Monstres de Vulkania,100,1800,3100,Forêt des Strates Igraphies | Cratère Nehr,0,0,0,0,70,90,-15,-11,0,0,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3157.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3157-krokille-mature-incandescente
3155,krokille-mature-insipide,Krokille Mature Insipide,Monstres de Vulkania,100,1800,3100,Forêt des Strates Igraphies | Cratère Nehr,70,90,0,0,0,0,0,0,0,0,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3155.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3155-krokille-mature-insipide
3159,krokille-mature-seche,Krokille Mature Sèche,Monstres de Vulkania,100,1800,3100,Forêt des Strates Igraphies | Cratère Nehr,0,0,-15,-11,0,0,0,0,70,90,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3159.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3159-krokille-mature-seche
3151,krokille-novice-boueuse,Krokille Novice Boueuse,Monstres de Vulkania,50,580,1500,Forêt d'Espartiate | Cratère Mopyle,0,0,70,90,0,0,0,0,-15,-11,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3151.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3151-krokille-novice-boueuse
3165,krokille-novice-crue,Krokille Novice Crue,Monstres de Vulkania,75,5600,5600,Cratère Mopyle,10,10,10,10,10,10,10,10,10,10,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3165.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3165-krokille-novice-crue
3153,krokille-novice-humide,Krokille Novice Humide,Monstres de Vulkania,50,580,1500,Forêt d'Espartiate | Cratère Mopyle,0,0,0,0,-15,-11,70,90,0,0,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3153.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3153-krokille-novice-humide
3152,krokille-novice-incandescente,Krokille Novice Incandescente,Monstres de Vulkania,50,580,1500,Forêt d'Espartiate | Cratère Mopyle,0,0,0,0,70,90,-15,-11,0,0,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3152.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3152-krokille-novice-incandescente
3150,krokille-novice-insipide,Krokille Novice Insipide,Monstres de Vulkania,50,580,1500,Forêt d'Espartiate | Cratère Mopyle,70,90,0,0,0,0,0,0,0,0,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3150.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3150-krokille-novice-insipide
3154,krokille-novice-seche,Krokille Novice Sèche,Monstres de Vulkania,50,580,1500,Forêt d'Espartiate | Cratère Mopyle,0,0,-15,-11,0,0,0,0,70,90,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3154.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3154-krokille-novice-seche
3161,krokille-venerable-boueuse,Krokille Vénérable Boueuse,Monstres de Vulkania,150,3400,5400,Forêt de Ponefarr | Cratère Monseleya,0,0,70,90,0,0,0,0,-15,-11,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3161.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3161-krokille-venerable-boueuse
3167,krokille-venerable-crue,Krokille Vénérable Crue,Monstres de Vulkania,175,22000,22000,Cratère Monseleya,10,10,10,10,10,10,10,10,40,40,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3167.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3167-krokille-venerable-crue
3163,krokille-venerable-humide,Krokille Vénérable Humide,Monstres de Vulkania,150,3400,5400,Forêt de Ponefarr | Cratère Monseleya,0,0,0,0,-15,-11,70,90,0,0,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3163.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3163-krokille-venerable-humide
3162,krokille-venerable-incandescente,Krokille Vénérable Incandescente,Monstres de Vulkania,150,3400,5400,Forêt de Ponefarr | Cratère Monseleya,0,0,0,0,70,90,-15,-11,0,0,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3162.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3162-krokille-venerable-incandescente
3160,krokille-venerable-insipide,Krokille Vénérable Insipide,Monstres de Vulkania,150,3400,5400,Forêt de Ponefarr | Cratère Monseleya,70,90,0,0,0,0,0,0,0,0,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3160.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3160-krokille-venerable-insipide
3164,krokille-venerable-seche,Krokille Vénérable Sèche,Monstres de Vulkania,150,3400,5400,Forêt de Ponefarr | Cratère Monseleya,0,0,-15,-11,0,0,0,0,70,90,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3164.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3164-krokille-venerable-seche
3928,kurookin,Kurookin,Kozaru,191,4800,5200,Aerdala,20,20,-8,-8,12,12,28,28,-12,-12,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3928.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3928-kurookin
83,kwak-flamme,Kwak de Flamme,Kwaks,38,410,630,La montagne des Craqueleurs,50,50,0,0,100,100,-100,-100,0,0,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/83.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/83-kwak-flamme
84,kwak-glace,Kwak de Glace,Kwaks,38,410,630,La montagne des Craqueleurs,50,50,0,0,-100,-100,100,100,0,0,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/84.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/84-kwak-glace
235,kwak-terre,Kwak de Terre,Kwaks,38,410,630,La montagne des Craqueleurs,50,50,100,100,0,0,0,0,-100,-100,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/235.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/235-kwak-terre
81,kwak-vent,Kwak de Vent,Kwaks,38,410,630,La montagne des Craqueleurs,50,50,-100,-100,0,0,0,0,100,100,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/81.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/81-kwak-vent
269,kwakere-flamme,Kwakere de Flamme,Kwaks,50,630,630,,100,100,25,25,100,100,-25,-25,25,25,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/269.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/269-kwakere-flamme
3317,kwakere-flamme-protecteur,Kwakere de Flamme Protecteur,Kwaks,50,630,630,,100,100,25,25,100,100,-25,-25,25,25,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3317.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3317-kwakere-flamme-protecteur
271,kwakere-glace,Kwakere de Glace,Kwaks,50,630,630,,100,100,25,25,-25,-25,100,100,25,25,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/271.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/271-kwakere-glace
3319,kwakere-glace-protecteur,Kwakere de Glace Protecteur,Kwaks,50,630,630,,100,100,25,25,-25,-25,100,100,25,25,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3319.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3319-kwakere-glace-protecteur
270,kwakere-terre,Kwakere de Terre,Kwaks,50,630,630,,100,100,100,100,25,25,25,25,-25,-25,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/270.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/270-kwakere-terre
3318,kwakere-terre-protecteur,Kwakere de Terre Protecteur,Kwaks,50,630,630,,100,100,100,100,25,25,25,25,-25,-25,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3318.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3318-kwakere-terre-protecteur
272,kwakere-vent,Kwakere de Vent,Kwaks,50,630,630,,100,100,-25,-25,25,25,25,25,100,100,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/272.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/272-kwakere-vent
3320,kwakere-vent-protecteur,Kwakere de Vent Protecteur,Kwaks,50,630,630,,100,100,-25,-25,25,25,25,25,100,100,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3320.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3320-kwakere-vent-protecteur
901,kwakus,Kwakus,Monstres de Nowel,50,580,730,Havre de Nowel,50,86,0,0,-100,-100,100,100,0,0,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/901.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/901-kwakus
2995,kwakwa,Kwakwa,Kwaks,50,1100,1600,,40,40,40,40,40,40,40,40,40,40,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2995.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2995-kwakwa
3942,kwamourai,Kwamourai,Kwapa,163,4000,4300,Akwadala,11,15,20,24,15,19,0,0,-10,-6,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3942.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3942-kwamourai
154,kwoan,Kwoan,Monstres de la nuit,26,220,340,Le cimetière,15,19,5,9,0,0,0,0,-10,-6,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/154.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/154-kwoan
2522,kwoanneur-frimeur,Kwoanneur le Frimeur,Archi-monstres,26,440,680,,25,29,15,19,10,10,10,10,0,4,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2522.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2522-kwoanneur-frimeur
3338,bloqueuse-dopeul,La Bloqueuse du Dopeul,Invocations de classe,20,60,600,,38,38,-16,-16,38,38,-6,-6,-16,-16,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3338.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3338-bloqueuse-dopeul
3454,cinglee,La Cinglée,Invocations de monstre,1,160,160,,0,0,0,0,0,0,0,0,0,0,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3454.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3454-cinglee
3457,condamnee,La Condamnée,Invocations de monstre,1,220,220,,48,48,-7,-7,-12,-12,29,29,14,14,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3457.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3457-condamnee
3339,gonflable-dopeul,La Gonflable du Dopeul,Invocations de Dopeuls,20,120,300,,54,54,46,46,33,33,37,37,24,24,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3339.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3339-gonflable-dopeul
3310,lanverne,Lanverne,Monstres d'Halouine,92,1600,1900,,15,23,5,9,11,15,3,7,-18,-14,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3310.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3310-lanverne
495,ouassingue,La Ouassingue,Monstres de la nuit,42,390,520,Le champ du repos,-18,-10,0,8,-20,-16,18,22,8,16,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/495.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/495-ouassingue
39,lapino,Lapino,Invocations Eniripsa,1,99,250,,10,20,15,20,-30,-25,-20,-15,25,30,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/39.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/39-lapino
4031,lapino,Lapino,Invocations Eniripsa,1,99,250,,10,20,15,20,-30,-25,-20,-15,25,30,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/4031.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/4031-lapino
3328,lapino-dopeul,Lapino du Dopeul,Invocations de Dopeuls,20,540,660,,20,20,20,20,-25,-25,-15,-15,30,30,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3328.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3328-lapino-dopeul
2332,larchimaide-poussee,Larchimaide la Poussée,Archi-monstres,30,500,740,,5,9,6,10,-4,0,6,20,11,15,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2332.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2332-larchimaide-poussee
2331,larvapstre-subjectif,Larvapstrè le Subjectif,Archi-monstres,32,560,800,,6,10,-4,0,-4,0,26,30,11,15,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/2331.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/2331-larvapstre-subjectif
31,larve-bleue,Larve Bleue,Larves,29,240,350,Port de Madrestam | La forêt d'Amakna | Bord de la forêt maléfique | La campagne,1,5,6,10,6,10,-9,-5,-9,-5,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/31.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/31-larve-bleue
3429,larve-bleue-insatiable,Larve Bleue insatiable,Monstres de Quête diverses,11,87,120,,1,5,5,9,5,9,-9,-5,-9,-5,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3429.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3429-larve-bleue-insatiable
3359,larve-bleue-solitaire,Larve Bleue Solitaire,Larves,11,49,81,,1,5,5,9,5,9,-9,-5,-9,-5,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3359.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3359-larve-bleue-solitaire
3898,larve-champetre,Larve Champêtre,Champardeurs,62,650,850,Les Champs de Cania,2,5,19,21,-14,-12,14,16,-12,-10,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3898.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3898-larve-champetre
456,larve-doree,Larve Dorée,Larves,34,310,430,La campagne,0,0,0,0,-10,-6,10,18,0,0,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/456.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/456-larve-doree
46,larve-orange,Larve Orange,Larves,32,280,400,La forêt d'Amakna | Bord de la forêt maléfique | La campagne,1,5,-9,-5,-9,-5,21,25,6,10,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/46.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/46-larve-orange
3431,larve-orange-insatiable,Larve Orange insatiable,Monstres de Quête diverses,21,210,270,,5,9,-9,-5,-9,-5,10,14,1,5,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/monsters/200/3431.png,https://www.dofus-touch.com/fr/mmorpg/encyclopedie/monstres/3431-larve-orange-insatiable
