category,nom,type,niveau,original_image_url,local_url
equipements,Ceinture de Grizou,Ceinture,Niv. 43,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/10162.w40h40.png,images/10162.w40h40.png
equipements,Ceinture de Grouillot,Ceinture,Niv. 43,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/10185.w40h40.png,images/10185.w40h40.png
equipements,Alliance du Kanniboul Ebil,Anneau,Niv. 43,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9213.w40h40.png,images/9213.w40h40.png
equipements,Kritter,Chapeau,Niv. 43,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/16008.w40h40.png,images/16008.w40h40.png
equipements,Mégabottes,Bottes,Niv. 43,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/11033.w40h40.png,images/11033.w40h40.png
equipements,Ceinture Banisation,Ceinture,Niv. 43,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/10047.w40h40.png,images/10047.w40h40.png
equipements,Scarature Noire,Ceinture,Niv. 43,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/10093.w40h40.png,images/10093.w40h40.png
equipements,Bottes Paupayahn,Bottes,Niv. 43,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/11127.w40h40.png,images/11127.w40h40.png
equipements,Les Sleumpettes,Bottes,Niv. 43,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/11133.w40h40.png,images/11133.w40h40.png
equipements,Gantelet des Bouftons Rouges,Anneau,Niv. 43,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9177.w40h40.png,images/9177.w40h40.png
equipements,Anneau Pomdeupin,Anneau,Niv. 43,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9189.w40h40.png,images/9189.w40h40.png
equipements,Amulette de Kalkanéus,Amulette,Niv. 43,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/1197.w40h40.png,images/1197.w40h40.png
equipements,Amulette du Kam Assutra,Amulette,Niv. 43,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/1004.w40h40.png,images/1004.w40h40.png
equipements,La Mokette,Cape,Niv. 43,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/17186.w40h40.png,images/17186.w40h40.png
equipements,Bottes Vioutifoule,Bottes,Niv. 43,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/11034.w40h40.png,images/11034.w40h40.png
equipements,Scaranneau Vert,Anneau,Niv. 43,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9069.w40h40.png,images/9069.w40h40.png
equipements,Scaranneau Rouge,Anneau,Niv. 43,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9068.w40h40.png,images/9068.w40h40.png
equipements,Kaskofu,Chapeau,Niv. 43,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/16128.w40h40.png,images/16128.w40h40.png
equipements,Anneau du Scarabosse Doré,Anneau,Niv. 43,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9101.w40h40.png,images/9101.w40h40.png
equipements,Yugure,Ceinture,Niv. 43,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/10157.w40h40.png,images/10157.w40h40.png
equipements,Gantelet du Real Boitar,Anneau,Niv. 43,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9176.w40h40.png,images/9176.w40h40.png
equipements,Bague Rafe,Anneau,Niv. 43,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9251.w40h40.png,images/9251.w40h40.png
equipements,Bottes O'Feu,Bottes,Niv. 43,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/11222.w40h40.png,images/11222.w40h40.png
equipements,Souliers Vernis de Porkass,Bottes,Niv. 43,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/11041.w40h40.png,images/11041.w40h40.png
equipements,Mos Kitano,Anneau,Niv. 43,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9071.w40h40.png,images/9071.w40h40.png
equipements,Collier Sleump,Amulette,Niv. 43,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/1143.w40h40.png,images/1143.w40h40.png
equipements,L'Araknamu,Amulette,Niv. 43,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/1049.w40h40.png,images/1049.w40h40.png
equipements,Ceinture du Bouftou,Ceinture,Niv. 43,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/10029.w40h40.png,images/10029.w40h40.png
equipements,Scaranneau Blanc,Anneau,Niv. 43,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9067.w40h40.png,images/9067.w40h40.png
equipements,Scaranneau Bleu,Anneau,Niv. 43,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9070.w40h40.png,images/9070.w40h40.png
equipements,Chapeau Akwadala,Chapeau,Niv. 43,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/16146.w40h40.png,images/16146.w40h40.png
equipements,Pantoufles du Tofu,Bottes,Niv. 43,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/11073.w40h40.png,images/11073.w40h40.png
equipements,Bottes de Slait,Bottes,Niv. 43,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/11134.w40h40.png,images/11134.w40h40.png
equipements,Yugolette,Amulette,Niv. 43,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/1147.w40h40.png,images/1147.w40h40.png
equipements,Ceinture de Traçon,Ceinture,Niv. 43,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/10200.w40h40.png,images/10200.w40h40.png
equipements,Cape Bouffante,Cape,Niv. 42,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/17044.w40h40.png,images/17044.w40h40.png
equipements,Kwakanneau de Flammes,Anneau,Niv. 42,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9043.w40h40.png,images/9043.w40h40.png
equipements,Anobra,Anneau,Niv. 42,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9045.w40h40.png,images/9045.w40h40.png
equipements,Ceinture Kokokette,Ceinture,Niv. 42,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/10040.w40h40.png,images/10040.w40h40.png
equipements,Cape du Tofu,Cape,Niv. 42,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/17097.w40h40.png,images/17097.w40h40.png
equipements,Bottes Siks Won Naïne,Bottes,Niv. 42,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/11137.w40h40.png,images/11137.w40h40.png
equipements,Ceinture du Vampyre,Ceinture,Niv. 42,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/10156.w40h40.png,images/10156.w40h40.png
equipements,Bottes du Real Boitar,Bottes,Niv. 42,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/11144.w40h40.png,images/11144.w40h40.png
equipements,Bottes des Bouftons Rouges,Bottes,Niv. 42,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/11145.w40h40.png,images/11145.w40h40.png
equipements,Amulette de Gobeuf,Amulette,Niv. 42,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/1152.w40h40.png,images/1152.w40h40.png
equipements,Bottes du Kanniboul Ebil,Bottes,Niv. 42,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/11184.w40h40.png,images/11184.w40h40.png
equipements,Peignentif,Amulette,Niv. 42,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/1215.w40h40.png,images/1215.w40h40.png
equipements,Le foulard du Lard Fou,Amulette,Niv. 42,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/1042.w40h40.png,images/1042.w40h40.png
equipements,Amukwak de Glace,Amulette,Niv. 42,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/1071.w40h40.png,images/1071.w40h40.png
equipements,Kwakanneau de Glace,Anneau,Niv. 42,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9063.w40h40.png,images/9063.w40h40.png
equipements,Kwakanneau de Terre,Anneau,Niv. 42,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9064.w40h40.png,images/9064.w40h40.png
equipements,Bottes en Mousse,Bottes,Niv. 42,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/11084.w40h40.png,images/11084.w40h40.png
equipements,La HmmMmmMmmm,Chapeau,Niv. 42,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/16171.w40h40.png,images/16171.w40h40.png
equipements,Chispottes,Bottes,Niv. 42,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/11141.w40h40.png,images/11141.w40h40.png
equipements,Collertue,Amulette,Niv. 42,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/1148.w40h40.png,images/1148.w40h40.png
equipements,Amulette de Grüt,Amulette,Niv. 42,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/1153.w40h40.png,images/1153.w40h40.png
equipements,Golbottes,Bottes,Niv. 42,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/11136.w40h40.png,images/11136.w40h40.png
equipements,Bottes de Kocksis,Bottes,Niv. 42,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/11149.w40h40.png,images/11149.w40h40.png
equipements,Ceinture de Gobeuf,Ceinture,Niv. 42,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/10165.w40h40.png,images/10165.w40h40.png
equipements,Amulette de Rapiat,Amulette,Niv. 42,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/1173.w40h40.png,images/1173.w40h40.png
equipements,Dragolyre Remaniée,Amulette,Niv. 42,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/1025.w40h40.png,images/1025.w40h40.png
equipements,Amukwak de Flammes,Amulette,Niv. 42,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/1047.w40h40.png,images/1047.w40h40.png
equipements,Kwakanneau de Vent,Anneau,Niv. 42,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9062.w40h40.png,images/9062.w40h40.png
equipements,Amulette du Tofu,Amulette,Niv. 42,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/1095.w40h40.png,images/1095.w40h40.png
equipements,Masque du Vampyre,Chapeau,Niv. 42,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/16244.w40h40.png,images/16244.w40h40.png
equipements,L'Esteban,Amulette,Niv. 42,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/1149.w40h40.png,images/1149.w40h40.png
equipements,Anneau de Laikteur,Anneau,Niv. 42,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9178.w40h40.png,images/9178.w40h40.png
equipements,Ceinture de Kubitus,Ceinture,Niv. 42,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/10183.w40h40.png,images/10183.w40h40.png
equipements,Ceinture Teule,Ceinture,Niv. 42,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/10232.w40h40.png,images/10232.w40h40.png
equipements,Esprit de Crocoburio,Bottes,Niv. 42,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/11012.w40h40.png,images/11012.w40h40.png
equipements,Amukwak de Terre,Amulette,Niv. 42,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/1072.w40h40.png,images/1072.w40h40.png
equipements,Amukwak du Vent,Amulette,Niv. 42,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/1070.w40h40.png,images/1070.w40h40.png
equipements,Anneau du Vampyre,Anneau,Niv. 42,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9171.w40h40.png,images/9171.w40h40.png
equipements,Ceinture de Kocksis,Ceinture,Niv. 42,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/10164.w40h40.png,images/10164.w40h40.png
equipements,Coiffe du Bouftou,Chapeau,Niv. 41,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/16041.w40h40.png,images/16041.w40h40.png
equipements,Kwape de Glace,Cape,Niv. 41,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/17053.w40h40.png,images/17053.w40h40.png
equipements,Kwakoiffe de Glace,Chapeau,Niv. 41,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/16049.w40h40.png,images/16049.w40h40.png
equipements,Kwakture de Glace,Ceinture,Niv. 41,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/10036.w40h40.png,images/10036.w40h40.png
equipements,Kwape du Vent,Cape,Niv. 41,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/17062.w40h40.png,images/17062.w40h40.png
equipements,Ceinture Siks Won Naïne,Ceinture,Niv. 41,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/10155.w40h40.png,images/10155.w40h40.png
equipements,Collier de Noké,Amulette,Niv. 41,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/1150.w40h40.png,images/1150.w40h40.png
equipements,Bottes de Rekto Topi,Bottes,Niv. 41,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/11147.w40h40.png,images/11147.w40h40.png
equipements,Cape du Boostache,Cape,Niv. 41,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/17218.w40h40.png,images/17218.w40h40.png
equipements,Snarmulette,Amulette,Niv. 41,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/1209.w40h40.png,images/1209.w40h40.png
equipements,Amulette du Cœur Vaillant,Amulette,Niv. 41,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/170459.w40h40.png,images/170459.w40h40.png
equipements,Bottes Volatiles,Bottes,Niv. 41,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/11017.w40h40.png,images/11017.w40h40.png
equipements,Cape de Bou,Cape,Niv. 41,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/17035.w40h40.png,images/17035.w40h40.png
equipements,Kwape de Flammes,Cape,Niv. 41,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/17042.w40h40.png,images/17042.w40h40.png
equipements,Kwakture de Flammes,Ceinture,Niv. 41,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/10028.w40h40.png,images/10028.w40h40.png
equipements,Yugoufle,Bottes,Niv. 41,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/11140.w40h40.png,images/11140.w40h40.png
equipements,Anneau de Kocksis,Anneau,Niv. 41,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9179.w40h40.png,images/9179.w40h40.png
equipements,Bague de Boufbowl,Anneau,Niv. 41,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9187.w40h40.png,images/9187.w40h40.png
equipements,Bottes de Rapiat,Bottes,Niv. 41,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/11174.w40h40.png,images/11174.w40h40.png
equipements,Mes Petits Sabots,Bottes,Niv. 41,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/11210.w40h40.png,images/11210.w40h40.png
equipements,Amulette du Pirate,Amulette,Niv. 41,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/1020.w40h40.png,images/1020.w40h40.png
equipements,Cape Akwadala,Cape,Niv. 41,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/17113.w40h40.png,images/17113.w40h40.png
equipements,Cape du Vampyre,Cape,Niv. 41,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/17168.w40h40.png,images/17168.w40h40.png
equipements,Amulette de Laikteur,Amulette,Niv. 41,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/1151.w40h40.png,images/1151.w40h40.png
equipements,Emblème Livide,Amulette,Niv. 41,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/1032.w40h40.png,images/1032.w40h40.png
equipements,La Végète Hâtif,Ceinture,Niv. 41,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/10023.w40h40.png,images/10023.w40h40.png
equipements,Boufbottes,Bottes,Niv. 41,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/11026.w40h40.png,images/11026.w40h40.png
equipements,Kwakture de Vent,Ceinture,Niv. 41,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/10063.w40h40.png,images/10063.w40h40.png
equipements,Kwakoiffe du Vent,Chapeau,Niv. 41,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/16069.w40h40.png,images/16069.w40h40.png
equipements,Ceinture Akwadala,Ceinture,Niv. 41,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/10076.w40h40.png,images/10076.w40h40.png
equipements,Anneau solaire,Anneau,Niv. 41,https://static.ankama.com/dofus-touch/www/img/../../../dofus-touch/www/game/items/52/9174.w40h40.png,images/9174.w40h40.png
